Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,Middle_Band,Upper_Band,Lower_Band
2010-08-13,1.212000012397766,1.2300000190734863,1.1773329973220823,1.2213330268859863,1.2213330268859863,9510000,1.3461666047573089,1.3171047677040608,34.43783080539394,1.3461666047573089,1.508775189118666,1.1835580203959517
2010-08-16,1.2300000190734863,1.2533329725265503,1.21733295917511,1.2519999742507937,1.2519999742507937,7287000,1.3357332527637482,1.310904311184702,39.60047840556136,1.3357332527637482,1.4941313418623081,1.1773351636651883
2010-08-17,1.2640000581741333,1.2933330535888672,1.2519999742507937,1.2766669988632202,1.2766669988632202,6718500,1.3318999528884887,1.3076436147731323,40.98744897347484,1.3318999528884887,1.4922039221134558,1.1715959836635217
2010-08-18,1.305999994277954,1.305999994277954,1.2400000095367432,1.2513329982757568,1.2513329982757568,9019500,1.3270666003227234,1.3022806989162392,40.940347783291635,1.3270666003227234,1.4911122083778352,1.1630209922676116
2010-08-19,1.2359999418258667,1.2833329439163208,1.222000002861023,1.25266695022583,1.25266695022583,8686500,1.3196999490261079,1.2975555799933431,43.09733079030889,1.3196999490261079,1.4831867885592769,1.1562131094929389
2010-08-20,1.2433329820632937,1.27400004863739,1.2339999675750732,1.273332953453064,1.273332953453064,4440000,1.31239994764328,1.295248663179983,38.12005811673396,1.31239994764328,1.4700905865672023,1.1547093087193576
2010-08-23,1.2726670503616333,1.359333038330078,1.2666670083999634,1.3420000076293943,1.3420000076293943,16321500,1.30966659784317,1.2997011721751652,38.12018812265086,1.30966659784317,1.4630432627970393,1.1562899328893008
2010-08-24,1.2833329439163208,1.3140000104904177,1.2633329629898071,1.2799999713897705,1.2799999713897705,10096500,1.30516659617424,1.2978248673384611,36.96210903574655,1.30516659617424,1.4563554949990165,1.1539776973494635
2010-08-25,1.2773330211639404,1.3320000171661377,1.237333059310913,1.3266669511795044,1.3266669511795044,7549500,1.302433294057846,1.3005717324661796,46.469911086983714,1.302433294057846,1.4497513682916063,1.1551152198240857
2010-08-26,1.3259999752044678,1.3513330221176147,1.3066669702529907,1.3166669607162476,1.3166669607162476,6507000,1.3004332900047302,1.3021046113471386,51.129968402153125,1.3004332900047302,1.4457233583299083,1.155143221679552
2010-08-27,1.3166669607162476,1.324666976928711,1.2999999523162842,1.3133330345153809,1.3133330345153809,5694000,1.2996332943439484,1.3031739849822093,50.70217907946092,1.2996332943439484,1.4444287087172445,1.1548378799706522
2010-08-30,1.3133330345153809,1.3459999561309814,1.307332992553711,1.324666976928711,1.324666976928711,10992000,1.296133291721344,1.3052209365961618,56.249946782014874,1.296133291721344,1.4344977275332318,1.157768855909456
2010-08-31,1.3106670379638672,1.3193329572677612,1.2886669635772705,1.2986669540405271,1.2986669540405271,3016500,1.2878999888896943,1.3045967477813394,63.21067133931466,1.2878999888896943,1.401808848237426,1.1739911295419625
2010-09-01,1.3079999685287476,1.3793330192565918,1.3066669702529907,1.363332986831665,1.363332986831665,7423500,1.2851999878883362,1.310190675309942,71.42844082408817,1.2851999878883362,1.3882316795481056,1.182168296228567
2010-09-02,1.3580000400543213,1.4160000085830688,1.3539999723434448,1.4040000438690186,1.4040000438690186,7306500,1.287233340740204,1.3191249008869967,70.94790972309183,1.287233340740204,1.3980672728050458,1.176399408675362
2010-09-03,1.391332983970642,1.4199999570846558,1.3773330450057983,1.4033329486846924,1.4033329486846924,6519000,1.2920999884605409,1.3271447149629678,68.63692270922462,1.2920999884605409,1.4143620097958358,1.169837967125246
2010-09-07,1.3739999532699585,1.399999976158142,1.3666670322418213,1.369333028793335,1.369333028793335,3651000,1.295233291387558,1.331162649613479,61.155549611075024,1.295233291387558,1.422189067073896,1.16827751570122
2010-09-08,1.3773330450057983,1.3966670036315918,1.373332977294922,1.3933329582214355,1.3933329582214355,4326000,1.301466590166092,1.3370836313856653,67.14967318379452,1.301466590166092,1.435001602925678,1.167931577406506
2010-09-09,1.399999976158142,1.4033329486846924,1.3793330192565918,1.380666971206665,1.380666971206665,5643000,1.3108332872390747,1.341234425654332,65.04700164800053,1.3108332872390747,1.4385873531480144,1.1830792213301349
2010-09-10,1.3833329677581787,1.3953330516815186,1.3173329830169678,1.3446669578552246,1.3446669578552246,5799000,1.3193999826908112,1.3415613334829883,58.09384917076301,1.3193999826908112,1.4301827171666188,1.2086172482150035
2010-09-13,1.3926670551300049,1.3933329582214355,1.3666670322418213,1.3813329935073853,1.3813329935073853,5412000,1.327399981021881,1.345349110628169,54.8123519790721,1.327399981021881,1.4312566010802352,1.223543360963527
2010-09-14,1.369333028793335,1.440000057220459,1.3686670064926147,1.4079999923706057,1.4079999923706057,9820500,1.3351999819278717,1.3513158612703058,67.1428325103648,1.3351999819278717,1.4386446926042882,1.2317552712514552
2010-09-15,1.3986669778823853,1.4666670560836792,1.3860000371932983,1.4653329849243164,1.4653329849243164,10269000,1.3446332812309265,1.3621746349516402,68.05547578949,1.3446332812309265,1.459393979106766,1.229872583355087
2010-09-16,1.476667046546936,1.5440000295639038,1.3893330097198486,1.3960000276565552,1.3960000276565552,40267500,1.3518666326999664,1.365396100923537,58.94734690958136,1.3518666326999664,1.4599063493833357,1.2438269160165971
2010-09-17,1.401332974433899,1.4213329553604126,1.3200000524520874,1.348667025566101,1.348667025566101,17977500,1.35666663646698,1.3638028556514001,53.62524849946318,1.35666663646698,1.4541654802597819,1.259167792674178
2010-09-20,1.378000020980835,1.4233330488204956,1.343999981880188,1.4040000438690186,1.4040000438690186,14212500,1.3631999909877777,1.3676311592911732,57.46550244911072,1.3631999909877777,1.4545015398017203,1.271898442173835
2010-09-21,1.3926670551300049,1.4366669654846191,1.378000020980835,1.3846670389175415,1.3846670389175415,11940000,1.365333342552185,1.369253624017494,58.195728847648645,1.365333342552185,1.4565430395777967,1.2741236455265732
2010-09-22,1.391332983970642,1.3966670036315918,1.3200000524520874,1.324666976928711,1.324666976928711,14443500,1.3675666928291321,1.365007276675705,46.28210065886301,1.3675666928291321,1.451907422753126,1.2832259629051384
2010-09-23,1.3259999752044678,1.3426669836044312,1.2999999523162842,1.3040000200271606,1.3040000200271606,10021500,1.3664333462715148,1.359197061756796,39.999957084481814,1.3664333462715148,1.453648382970283,1.2792183095727465
2010-09-24,1.3300000429153442,1.3459999561309814,1.309999942779541,1.340000033378601,1.340000033378601,8683500,1.3675999999046327,1.3573687733398252,44.08469450401844,1.3675999999046327,1.4526083620450239,1.2825916377642415
2010-09-27,1.3600000143051147,1.3873330354690552,1.3366669416427612,1.3686670064926147,1.3686670064926147,6279000,1.3703666985034944,1.3584447955448526,49.937167463835024,1.3703666985034944,1.4514496908252321,1.2892837061817566
2010-09-28,1.4026670455932615,1.4326670169830322,1.383999943733215,1.4266669750213623,1.4266669750213623,18217500,1.3754666984081267,1.364942145971187,52.95515389678383,1.3754666984081267,1.4572748203980403,1.2936585764182131
2010-09-29,1.4126670360565186,1.4686670303344729,1.408666968345642,1.4653329849243164,1.4653329849243164,29539500,1.3837999999523163,1.3745031782524373,57.17511014773516,1.3837999999523163,1.4666169475396018,1.3009830523650308
2010-09-30,1.4666670560836792,1.476667046546936,1.3459999561309814,1.3606669902801514,1.3606669902801514,32937000,1.3836667001247407,1.3731854460646007,51.21458229944795,1.3836667001247407,1.466630807100669,1.3007025931488123
2010-10-01,1.3793330192565918,1.3833329677581787,1.3539999723434448,1.373332977294922,1.373332977294922,8965500,1.3821333467960357,1.3731994966579646,49.369743913679095,1.3821333467960357,1.4646474884625604,1.299619205129511
2010-10-04,1.3619999885559082,1.4113329648971558,1.3533329963684082,1.3993330001831057,1.3993330001831057,9654000,1.3819333493709565,1.375688401755597,49.31647999229836,1.3819333493709565,1.4642502939182018,1.299616404823711
2010-10-05,1.409999966621399,1.418666958808899,1.4006669521331787,1.4079999923706057,1.4079999923706057,4980000,1.38386669754982,1.3787656960998835,45.1025149731819,1.38386669754982,1.4667519347002835,1.3009814603993564
2010-10-06,1.4040000438690186,1.4173330068588257,1.3546669483184814,1.3639999628067017,1.3639999628067017,4701000,1.3824000477790832,1.377359435786247,47.14284132932449,1.3824000477790832,1.465617426885438,1.2991826686727284
2010-10-07,1.3713330030441284,1.3760000467300415,1.3559999465942385,1.3619999885559082,1.3619999885559082,2115000,1.3814666986465454,1.3758966312881196,51.29530498413022,1.3814666986465454,1.4651831548420178,1.297750242451073
2010-10-08,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,1.3619999885559082,4017000,1.3823333501815795,1.3745731415040994,45.42813735026561,1.3823333501815795,1.4647952381719413,1.2998714621912177
2010-10-11,1.3626669645309448,1.3799999952316284,1.3380000591278076,1.3493330478668213,1.3493330478668213,2568000,1.3807333528995513,1.3721693230624539,46.09712272370675,1.3807333528995513,1.4645082939151344,1.2969584118839683
2010-10-12,1.3466670513153076,1.3519999980926514,1.335332989692688,1.3493330478668213,1.3493330478668213,3660000,1.3778000056743622,1.3699944397104888,53.14084737941419,1.3778000056743622,1.461663381451515,1.2939366298972095
2010-10-13,1.3760000467300415,1.3899999856948853,1.3573329448699951,1.369333028793335,1.369333028793335,4773000,1.373000007867813,1.3699314481945692,58.333315593805345,1.373000007867813,1.446062245499471,1.2999377702361552
2010-10-14,1.399999976158142,1.4019999504089355,1.3600000143051147,1.3833329677581787,1.3833329677581787,4422000,1.3723666548728943,1.3712077833911036,55.85582073442823,1.3723666548728943,1.4448063599295142,1.2999269498162744
2010-10-15,1.3926670551300049,1.3933329582214355,1.350000023841858,1.369333028793335,1.369333028793335,4270500,1.373399955034256,1.371029235334173,50.093718369840495,1.373399955034256,1.4450009736975766,1.3017989363709352
2010-10-18,1.368000030517578,1.3760000467300415,1.3480000495910645,1.348667025566101,1.348667025566101,2442000,1.37063330411911,1.3688995010705471,37.735772667071295,1.37063330411911,1.4415285093869827,1.2997380988512375
2010-10-19,1.3466670513153076,1.3606669902801514,1.3333330154418943,1.3366669416427612,1.3366669416427612,3678000,1.3682332992553712,1.3658297335059961,27.917617515505157,1.3682332992553712,1.4403672181590883,1.296099380351654
2010-10-20,1.343999981880188,1.3793330192565918,1.3359999656677246,1.376667022705078,1.376667022705078,4687500,1.3708333015441894,1.366861856286861,53.52942970802746,1.3708333015441894,1.440044783296336,1.3016218197920428
2010-10-21,1.3739999532699585,1.3966670036315918,1.363332986831665,1.3833329677581787,1.3833329677581787,6256500,1.3747999489307403,1.3684305335698437,52.26586641312093,1.3747999489307403,1.4365779164517853,1.3130219814096953
2010-10-22,1.3786669969558716,1.3953330516815186,1.3700000047683716,1.3813329935073853,1.3813329935073853,2416500,1.3768665969371796,1.369659339278181,45.42370888248115,1.3768665969371796,1.4364699930021207,1.3172632008722385
2010-10-25,1.3960000276565552,1.3986669778823853,1.381999969482422,1.3899999856948853,1.3899999856948853,1777500,1.377933245897293,1.3715965436988196,45.42370888248115,1.377933245897293,1.437682160396964,1.318184331397622
2010-10-26,1.386667013168335,1.4579999446868896,1.3673330545425415,1.4240000247955322,1.4240000247955322,9913500,1.3777998983860016,1.376587351422316,66.07151182060801,1.3777998983860016,1.4371010865448954,1.3184987102271077
2010-10-27,1.4166669845581057,1.425333023071289,1.376667022705078,1.399999976158142,1.399999976158142,5347500,1.3745332479476928,1.3788171252066803,59.10545887065768,1.3745332479476928,1.418832182159564,1.3302343137358217
2010-10-28,1.4259999990463257,1.4333330392837524,1.397333025932312,1.4126670360565186,1.4126670360565186,3363000,1.3771332502365112,1.3820409262399984,61.445885011709095,1.3771332502365112,1.4240331243789761,1.3302333760940463
2010-10-29,1.4093329906463623,1.4566669464111328,1.4033329486846924,1.4559999704360962,1.4559999704360962,4209000,1.38126659989357,1.3890846447348648,71.16415419497702,1.38126659989357,1.43986769080691,1.3226655089802302
2010-11-01,1.4626669883728027,1.5166670083999634,1.420667052268982,1.4273329973220823,1.4273329973220823,6837000,1.3826665997505188,1.3927273449812665,63.89551124980192,1.3826665997505188,1.444342212055614,1.3209909874454235
2010-11-02,1.4453330039978027,1.4586670398712158,1.4033329486846924,1.4166669845581057,1.4166669845581057,4837500,1.3830999493598939,1.3950073106552512,58.72251546286677,1.3830999493598939,1.4456407571332468,1.320559141586541
2010-11-03,1.418666958808899,1.5,1.4106669425964355,1.4513330459594729,1.4513330459594729,5589000,1.3874666035175323,1.4003716663985104,61.643922859669416,1.3874666035175323,1.456273759877392,1.3186594471576725
2010-11-04,1.5066670179367063,1.688667058944702,1.476667046546936,1.659999966621399,1.659999966621399,28110000,1.4023666024208068,1.4250981711816426,79.86313587231962,1.4023666024208068,1.5412904390483986,1.263442765793215
2010-11-05,1.6579999923706057,1.664667010307312,1.581333041191101,1.6293330192565918,1.6293330192565918,15165000,1.4157332539558412,1.4445491090935425,78.25499953556329,1.4157332539558412,1.5861724063716198,1.2452941015400625
2010-11-08,1.6333329677581787,1.6666669845581057,1.6019999980926514,1.6653330326080322,1.6653330326080322,7642500,1.4315332531929017,1.4655761494282558,81.56208480370398,1.4315332531929017,1.6319976665349571,1.2310688398508463
2010-11-09,1.6666669845581057,1.7126669883728027,1.6033329963684082,1.6419999599456787,1.6419999599456787,14346000,1.4461665987968444,1.4823784170965817,76.32276452570459,1.4461665987968444,1.6633931720734698,1.228940025520219
2010-11-10,1.631999969482422,1.9980000257492063,1.6033329963684082,1.957332968711853,1.957332968711853,45907500,1.4755665957927704,1.5276121839170838,85.31585913558729,1.4755665957927704,1.7875181907013538,1.163615000884187
2010-11-11,1.9066669940948489,1.940000057220459,1.8220000267028809,1.869333028793335,1.869333028793335,29179500,1.499866598844528,1.5601570262862505,77.15135668537097,1.499866598844528,1.8543790727071099,1.1453541249819463
2010-11-12,1.8833329677581787,2.0333330631256104,1.8713330030441284,1.9893330335617063,1.9893330335617063,40936500,1.5308665990829469,1.6010309317410558,79.66998116019313,1.5308665990829469,1.9413333615295398,1.120399836636354
2010-11-15,2.01466703414917,2.196000099182129,2.01466703414917,2.053333044052124,2.053333044052124,39343500,1.566099900007248,1.644107323389729,80.25642401134141,1.566099900007248,2.028414640427589,1.103785159586907
2010-11-16,2.066667079925537,2.093333005905152,1.8946670293807983,1.9780000448226929,1.9780000448226929,20214000,1.5981665551662445,1.6759066301928685,76.48140485666687,1.5981665551662445,2.0819450398601638,1.1143880704723252
2010-11-17,2.0133330821990967,2.049999952316284,1.9073330163955688,1.965999960899353,1.965999960899353,11250000,1.6276332020759583,1.7035345664506287,75.3667686031539,1.6276332020759583,2.1261724179945,1.1290939861574165
2010-11-18,2.0446670055389404,2.049333095550537,1.9279999732971191,1.9926669597625728,1.9926669597625728,14341500,1.658099901676178,1.7310709848612902,74.9845188729895,1.658099901676178,2.1681203461918215,1.1480794571605344
2010-11-19,2.010667085647583,2.0913329124450684,1.9800000190734863,2.065999984741211,2.065999984741211,17257500,1.6923332512378693,1.762968984849854,78.54594229800527,1.6923332512378693,2.2158674289844162,1.1687990734913223
2010-11-22,2.104666948318481,2.2300000190734863,2.0999999046325684,2.2266669273376465,2.2266669273376465,22945500,1.7341665983200074,1.8071306936582152,81.92329282407951,1.7341665983200074,2.288769284540674,1.179563912099341
2010-11-23,2.219332933425904,2.378667116165161,2.1459999084472656,2.3046669960021973,2.3046669960021973,23667000,1.7781999468803407,1.854515103405261,82.52034780763037,1.7781999468803407,2.3678498604356557,1.1885500333250256
2010-11-24,2.351332902908325,2.3980000019073486,2.2886669635772705,2.3646669387817383,2.3646669387817383,21375000,1.8264332950115203,1.903100992488735,80.28655324019635,1.8264332950115203,2.4430270869014543,1.2098395031215863
2010-11-26,2.373332977294922,2.400000095367432,2.316667079925537,2.354666948318481,2.354666948318481,5259000,1.8735332906246185,1.9461072739963299,81.73866487059766,1.8735332906246185,2.5008672701112538,1.2461993111379832
2010-11-29,2.360666990280152,2.396667003631592,2.2219998836517334,2.2886669635772705,2.2886669635772705,17184000,1.9151666402816772,1.978732006337372,76.57763985005239,1.9151666402816772,2.5363180000062022,1.294015280557152
2010-11-30,2.249332904815674,2.355333089828491,2.227333068847656,2.355333089828491,2.355333089828491,33339000,1.9615666449069977,2.014598776193669,79.33115305660289,1.9615666449069977,2.567744217819519,1.3553890719944766
2010-12-01,2.391333103179932,2.427999973297119,2.2300000190734863,2.289999961853028,2.289999961853028,19488000,2.005233293771744,2.0408274605421792,67.21880191115102,2.005233293771744,2.5705856694781817,1.439880918065306
2010-12-02,2.267333030700684,2.2866671085357666,2.0799999237060547,2.1566669940948486,2.1566669940948486,30105000,2.0404999911785127,2.0518597970710046,64.20571521523115,2.0404999911785127,2.5451025129305145,1.5358974694265108
2010-12-03,2.134000062942505,2.150000095367432,2.058000087738037,2.0993330478668213,2.0993330478668213,17401500,2.0624666452407836,2.0563810590515588,55.797614196249846,2.0624666452407836,2.534526628184582,1.590406662296985
2010-12-06,2.0899999141693115,2.096667051315308,1.970667004585266,2.02066707611084,2.02066707611084,19116000,2.0820333480834963,2.052979727342919,48.30453249937879,2.0820333480834963,2.508765935229569,1.655300760937424
2010-12-07,2.0326669216156006,2.1600000858306885,2.00333309173584,2.1040000915527344,2.1040000915527344,19669500,2.103966701030731,2.0578388096486155,56.48594001687505,2.103966701030731,2.482940460683362,1.7249929413781002
2010-12-08,2.165333032608032,2.16599988937378,2.101332902908325,2.157999992370605,2.157999992370605,9900000,2.1297667026519775,2.0673779699078527,59.47369814168551,2.1297667026519775,2.4404175643604695,1.8191158409434856
2010-12-09,2.167332887649536,2.181333065032959,2.109999895095825,2.136667013168335,2.136667013168335,6090000,2.1387334048748015,2.073976926408851,57.14287403763145,2.1387334048748015,2.438593016461964,1.8388737932876391
2010-12-10,2.136667013168335,2.194667100906372,2.0753331184387207,2.101332902908325,2.101332902908325,6441000,2.150333398580551,2.076582257504039,51.82128617851769,2.150333398580551,2.4230318147941823,1.87763498236692
2010-12-13,2.109333038330078,2.118000030517578,2.0266671180725098,2.0366671085357666,2.0366671085357666,6156000,2.1527001023292542,2.072780814745156,39.13041936399919,2.1527001023292542,2.4202889097025384,1.8851112949559699
2010-12-14,2.0193328857421875,2.026000022888184,1.8506669998168943,1.9019999504089355,1.9019999504089355,26485500,2.145133447647095,2.0565159705226588,28.366703454240437,2.145133447647095,2.4323889089904633,1.8578779863037267
2010-12-15,1.911332964897156,1.9980000257492063,1.9019999504089355,1.97333300113678,1.97333300113678,11143500,2.1449000954627992,2.048593782962099,29.22851820912868,2.1449000954627992,2.432734223630834,1.8570659672947645
2010-12-16,2.0,2.060667037963867,1.976667046546936,2.053999900817871,2.053999900817871,11851500,2.149300092458725,2.0491086513293153,35.154664296603244,2.149300092458725,2.4281702539563326,1.8704299309611172
2010-12-17,2.0893330574035645,2.102667093276977,2.047333002090454,2.0906670093536377,2.0906670093536377,12195000,2.154200094938278,2.0530665901887746,39.93219367499806,2.154200094938278,2.4248034725245775,1.8835967173519785
2010-12-20,2.109333038330078,2.1459999084472656,2.0840001106262207,2.113332986831665,2.113332986831665,7851000,2.156566745042801,2.058806247011907,37.118500123355126,2.156566745042801,2.4247392085011104,1.8883942815844916
2010-12-21,2.119999885559082,2.179332971572876,2.114000082015991,2.1506669521331787,2.1506669521331787,11665500,2.1527667462825777,2.0675548855948853,42.35553670762948,2.1527667462825777,2.4189029225193694,1.8866305700457857
2010-12-22,2.150000095367432,2.190666913986206,2.113332986831665,2.175333023071289,2.175333023071289,12499500,2.146300047636032,2.077819470116448,51.1627520142576,2.146300047636032,2.4030138520706843,1.88958624320138
2010-12-23,2.0840001106262207,2.165333032608032,1.994667053222656,2.00600004196167,2.00600004196167,23289000,2.1283667027950286,2.0709795245778975,44.897967695091964,2.1283667027950286,2.3705507510721904,1.8861826545178668
2010-12-27,1.868000030517578,1.905333042144776,1.670667052268982,1.703333020210266,1.703333020210266,139528500,2.095800006389618,2.03596557178098,36.06553429643743,2.095800006389618,2.3811741186673494,1.8104258941118863
2010-12-28,1.7233330011367798,1.7833329439163208,1.6666669845581057,1.7606669664382937,1.7606669664382937,60844500,2.069400006532669,2.0097466569864384,34.57161324731268,2.069400006532669,2.3765120605713057,1.7622879524940325
2010-12-29,1.8020000457763672,1.8673330545425413,1.7666670083999634,1.848667025566101,1.848667025566101,49788000,2.0440667033195496,1.994405739708311,36.511649255359835,2.0440667033195496,2.3350322143793094,1.7531011922597899
2010-12-30,1.846667051315308,1.8600000143051147,1.7586669921875,1.7666670083999634,1.7666670083999634,30616500,2.0179000556468965,1.9727163367265637,34.67698435196483,2.0179000556468965,2.3098672365909048,1.7259328747028881
2010-12-31,1.7713329792022705,1.816666960716248,1.7666670083999634,1.775333046913147,1.775333046913147,21268500,1.9988333582878113,1.9539179281729049,36.19423988643139,1.9988333582878113,2.3022263383304655,1.695440378245157
2011-01-03,1.7893329858779907,1.7999999523162842,1.726667046546936,1.7746670246124268,1.7746670246124268,19245000,1.9826000571250915,1.9368464135480974,38.26864928502161,1.9826000571250915,2.2978625652291247,1.6673375490210582
2011-01-04,1.7773330211639404,1.796666979789734,1.73466694355011,1.777999997138977,1.777999997138977,17811000,1.9704667031764984,1.9217181834138954,43.70770782154638,1.9704667031764984,2.298000503401674,1.6429329029513227
2011-01-05,1.76533305644989,1.7933330535888672,1.746000051498413,1.7886669635772705,1.7886669635772705,21700500,1.9547000467777251,1.9090466386675502,40.01444693792857,1.9547000467777251,2.2855110388640503,1.6238890546913998
2011-01-06,1.7886669635772705,1.8666670322418213,1.7873330116271973,1.858667016029358,1.858667016029358,30918000,1.9397333979606628,1.9042485793686748,39.314384256743125,1.9397333979606628,2.2586896061030783,1.620777189818247
2011-01-07,1.8666670322418213,1.905333042144776,1.8600000143051147,1.8826669454574585,1.8826669454574585,33718500,1.927033394575119,1.9021931856628445,38.461518113996966,1.927033394575119,2.232933267208899,1.621133521941339
2011-01-10,1.878000020980835,1.9119999408721924,1.870000004768372,1.896667003631592,1.896667003631592,20140500,1.9168000996112824,1.901666882612249,37.864108268099834,1.9168000996112824,2.2116425624336027,1.621957636788962
2011-01-11,1.906000018119812,1.914000034332276,1.7946670055389404,1.797333002090454,1.797333002090454,25653000,1.9048333942890168,1.8917303225625541,31.49437085431154,1.9048333942890168,2.1986172807666446,1.611049507811389
